solution_id,num_clusters_f2,disagreement_f1
solution_551,62,678.500000000001
solution_550,62,678.500000000001
solution_549,62,678.500000000001
solution_548,62,678.500000000001
solution_547,62,678.500000000001
solution_546,62,678.500000000001
solution_517,62,678.500000000001
solution_545,62,678.500000000001
solution_543,62,678.500000000001
solution_542,62,678.500000000001
solution_541,62,678.500000000001
solution_540,62,678.500000000001
solution_539,62,678.500000000001
solution_538,62,678.500000000001
solution_537,62,678.500000000001
solution_544,62,678.500000000001
solution_553,62,678.500000000001
solution_516,62,678.500000000001
solution_514,62,678.500000000001
solution_493,62,678.500000000001
solution_492,62,678.500000000001
solution_491,62,678.500000000001
solution_490,62,678.500000000001
solution_489,62,678.500000000001
solution_488,62,678.500000000001
solution_487,62,678.500000000001
solution_486,62,678.500000000001
solution_485,62,678.500000000001
solution_484,62,678.500000000001
solution_483,62,678.500000000001
solution_482,62,678.500000000001
solution_481,62,678.500000000001
solution_320,62,678.500000000001
solution_479,62,678.500000000001
solution_494,62,678.500000000001
solution_495,62,678.500000000001
solution_496,62,678.500000000001
solution_497,62,678.500000000001
solution_513,62,678.500000000001
solution_512,62,678.500000000001
solution_511,62,678.500000000001
solution_510,62,678.500000000001
solution_509,62,678.500000000001
solution_508,62,678.500000000001
solution_507,62,678.500000000001
solution_515,62,678.500000000001
solution_506,62,678.500000000001
solution_504,62,678.500000000001
solution_503,62,678.500000000001
solution_502,62,678.500000000001
solution_501,62,678.500000000001
solution_500,62,678.500000000001
solution_499,62,678.500000000001
solution_498,62,678.500000000001
solution_505,62,678.500000000001
solution_554,62,678.500000000001
solution_555,62,678.500000000001
solution_556,62,678.500000000001
solution_611,62,678.500000000001
solution_610,62,678.500000000001
solution_609,62,678.500000000001
solution_608,62,678.500000000001
solution_607,62,678.500000000001
solution_606,62,678.500000000001
solution_605,62,678.500000000001
solution_604,62,678.500000000001
solution_603,62,678.500000000001
solution_602,62,678.500000000001
solution_601,62,678.500000000001
solution_600,62,678.500000000001
solution_599,62,678.500000000001
solution_598,62,678.500000000001
solution_597,62,678.500000000001
solution_612,62,678.500000000001
solution_613,62,678.500000000001
solution_614,62,678.500000000001
solution_615,62,678.500000000001
solution_631,62,678.500000000001
solution_630,62,678.500000000001
solution_629,62,678.500000000001
solution_628,62,678.500000000001
solution_627,62,678.500000000001
solution_626,62,678.500000000001
solution_625,62,678.500000000001
solution_596,62,678.500000000001
solution_624,62,678.500000000001
solution_622,62,678.500000000001
solution_621,62,678.500000000001
solution_620,62,678.500000000001
solution_619,62,678.500000000001
solution_618,62,678.500000000001
solution_617,62,678.500000000001
solution_616,62,678.500000000001
solution_623,62,678.500000000001
solution_595,62,678.500000000001
solution_594,62,678.500000000001
solution_593,62,678.500000000001
solution_572,62,678.500000000001
solution_571,62,678.500000000001
solution_570,62,678.500000000001
solution_569,62,678.500000000001
solution_568,62,678.500000000001
solution_567,62,678.500000000001
solution_566,62,678.500000000001
solution_573,62,678.500000000001
solution_565,62,678.500000000001
solution_563,62,678.500000000001
solution_562,62,678.500000000001
solution_561,62,678.500000000001
solution_560,62,678.500000000001
solution_559,62,678.500000000001
solution_558,62,678.500000000001
solution_557,62,678.500000000001
solution_564,62,678.500000000001
solution_478,62,678.500000000001
solution_574,62,678.500000000001
solution_576,62,678.500000000001
solution_592,62,678.500000000001
solution_591,62,678.500000000001
solution_590,62,678.500000000001
solution_589,62,678.500000000001
solution_588,62,678.500000000001
solution_587,62,678.500000000001
solution_586,62,678.500000000001
solution_575,62,678.500000000001
solution_585,62,678.500000000001
solution_583,62,678.500000000001
solution_582,62,678.500000000001
solution_581,62,678.500000000001
solution_580,62,678.500000000001
solution_579,62,678.500000000001
solution_578,62,678.500000000001
solution_577,62,678.500000000001
solution_584,62,678.500000000001
solution_477,62,678.500000000001
solution_480,62,678.500000000001
solution_475,62,678.500000000001
solution_375,62,678.500000000001
solution_374,62,678.500000000001
solution_373,62,678.500000000001
solution_372,62,678.500000000001
solution_371,62,678.500000000001
solution_370,62,678.500000000001
solution_369,62,678.500000000001
solution_368,62,678.500000000001
solution_367,62,678.500000000001
solution_366,62,678.500000000001
solution_365,62,678.500000000001
solution_364,62,678.500000000001
solution_363,62,678.500000000001
solution_362,62,678.500000000001
solution_361,62,678.500000000001
solution_376,62,678.500000000001
solution_377,62,678.500000000001
solution_378,62,678.500000000001
solution_379,62,678.500000000001
solution_395,62,678.500000000001
solution_476,62,678.500000000001
solution_393,62,678.500000000001
solution_392,62,678.500000000001
solution_391,62,678.500000000001
solution_390,62,678.500000000001
solution_389,62,678.500000000001
solution_360,62,678.500000000001
solution_388,62,678.500000000001
solution_386,62,678.500000000001
solution_385,62,678.500000000001
solution_384,62,678.500000000001
solution_383,62,678.500000000001
solution_382,62,678.500000000001
solution_381,62,678.500000000001
solution_380,62,678.500000000001
solution_387,62,678.500000000001
solution_396,62,678.500000000001
solution_359,62,678.500000000001
solution_357,62,678.500000000001
solution_336,62,678.500000000001
solution_335,62,678.500000000001
solution_334,62,678.500000000001
solution_333,62,678.500000000001
solution_332,62,678.500000000001
solution_331,62,678.500000000001
solution_330,62,678.500000000001
solution_329,62,678.500000000001
solution_328,62,678.500000000001
solution_327,62,678.500000000001
solution_326,62,678.500000000001
solution_325,62,678.500000000001
solution_324,62,678.500000000001
solution_323,62,678.500000000001
solution_322,62,678.500000000001
solution_337,62,678.500000000001
solution_338,62,678.500000000001
solution_339,62,678.500000000001
solution_340,62,678.500000000001
solution_356,62,678.500000000001
solution_355,62,678.500000000001
solution_354,62,678.500000000001
solution_353,62,678.500000000001
solution_352,62,678.500000000001
solution_351,62,678.500000000001
solution_350,62,678.500000000001
solution_358,62,678.500000000001
solution_349,62,678.500000000001
solution_347,62,678.500000000001
solution_346,62,678.500000000001
solution_345,62,678.500000000001
solution_344,62,678.500000000001
solution_343,62,678.500000000001
solution_342,62,678.500000000001
solution_341,62,678.500000000001
solution_348,62,678.500000000001
solution_397,62,678.500000000001
solution_394,62,678.500000000001
solution_399,62,678.500000000001
solution_454,62,678.500000000001
solution_453,62,678.500000000001
solution_452,62,678.500000000001
solution_451,62,678.500000000001
solution_450,62,678.500000000001
solution_449,62,678.500000000001
solution_448,62,678.500000000001
solution_447,62,678.500000000001
solution_446,62,678.500000000001
solution_445,62,678.500000000001
solution_444,62,678.500000000001
solution_443,62,678.500000000001
solution_442,62,678.500000000001
solution_398,62,678.500000000001
solution_440,62,678.500000000001
solution_455,62,678.500000000001
solution_456,62,678.500000000001
solution_457,62,678.500000000001
solution_458,62,678.500000000001
solution_474,62,678.500000000001
solution_473,62,678.500000000001
solution_472,62,678.500000000001
solution_471,62,678.500000000001
solution_470,62,678.500000000001
solution_469,62,678.500000000001
solution_468,62,678.500000000001
solution_439,62,678.500000000001
solution_467,62,678.500000000001
solution_465,62,678.500000000001
solution_464,62,678.500000000001
solution_463,62,678.500000000001
solution_462,62,678.500000000001
solution_461,62,678.500000000001
solution_460,62,678.500000000001
solution_459,62,678.500000000001
solution_466,62,678.500000000001
solution_438,62,678.500000000001
solution_441,62,678.500000000001
solution_436,62,678.500000000001
solution_415,62,678.500000000001
solution_437,62,678.500000000001
solution_413,62,678.500000000001
solution_412,62,678.500000000001
solution_411,62,678.500000000001
solution_410,62,678.500000000001
solution_409,62,678.500000000001
solution_416,62,678.500000000001
solution_408,62,678.500000000001
solution_406,62,678.500000000001
solution_405,62,678.500000000001
solution_404,62,678.500000000001
solution_403,62,678.500000000001
solution_402,62,678.500000000001
solution_401,62,678.500000000001
solution_400,62,678.500000000001
solution_407,62,678.500000000001
solution_417,62,678.500000000001
solution_414,62,678.500000000001
solution_419,62,678.500000000001
solution_435,62,678.500000000001
solution_434,62,678.500000000001
solution_433,62,678.500000000001
solution_432,62,678.500000000001
solution_418,62,678.500000000001
solution_430,62,678.500000000001
solution_429,62,678.500000000001
solution_428,62,678.500000000001
solution_431,62,678.500000000001
solution_426,62,678.500000000001
solution_425,62,678.500000000001
solution_424,62,678.500000000001
solution_423,62,678.500000000001
solution_422,62,678.500000000001
solution_421,62,678.500000000001
solution_420,62,678.500000000001
solution_427,62,678.500000000001
solution_7,63,677.9000000000011
solution_6,63,677.9000000000011
solution_5,63,677.9000000000011
solution_4,63,677.9000000000011
solution_3,63,677.9000000000011
solution_2,63,677.9000000000011
solution_1,63,677.9000000000011
solution_0,63,677.9000000000011
